,id,date,dateYear,dateMonth,dateDay,rating,userName,content
10,11,20220531,2022,05,31,5,양양쭁쭁 (예든마밍),"어린 아이 데리고는 집앞 가까이에 있는 병원 방문이 힘들 때가 많은데 코시국에 병원 안에서 대기 안 해도 되고 안전하고 편히 화상 진료 받고, 약처방에 배달 서비스까지 이루어지니 집 안에서 손 쉽게 이용 가능 해 너무 너무 좋네요. 바이러스에 취약 한 아이 키우는 부모들에게 알찬 진료 앱이 아닐까 싶어요. 앞으로 꾸준히 이용 하도록 할게요."
11,12,20220610,2022,06,10,5,안상현,급하게 진료볼일이 있어 병원에 전화했는데 이 어플 추천해주셔서 사용했습니다. 진료 후 약국선택과정에서 바로바로 통화해서 조제가능여부 다시 확인할수 있는것도 좋았습니다. 이번에는 직접수령했는데 다음에는 배송도 시켜보려고 합니다.
12,13,20220525,2022,05,25,5,김유리,"주말에 감기 증상으로 급하게 아이 진료 받을 일이 있었는데, 어느 병원 여는지도 모르겠고 난감했었는데 메듭으로 편리하게 진료 받았어요. 그런데 진료 받고 처방전 보내려니까 열려 있는 약국에 약이 없어서 거절당했지요. 어쩌나했는데 메듭 상담원에게 문의해서 또 쉽게 해결했어요! 정말 여러가지로 좋은 앱이고 많은 발전 있으셨으면 좋겠네요! 계속 저렴히 이용할 수 있으면 좋겠지만 어느 정도 비용이 발생해도 급할땐 찾게 될 것 같아요."
13,14,20220623,2022,06,23,5,차차,전반적으로 진행이 빠릿빠릿해서 급한데 만족스러웠습니다 화상진료라 확실히 디테일하고 배송도 만족하고 비대면 중엔 최고인듯
14,15,20220520,2022,05,20,5,김민서,"아기가 코로나걸렸을때 병원에서 알려줘서 알게되었어요. 아기랑 외출하기도 힘들고 병원가면 엄청 우는데 메듭으로 화상진료하고 바로 약처방, 배달까지 해주니 편리하고 너무 좋네요^^"
15,16,20220520,2022,05,20,5,mx mx,cs도 정말 친절하고 화상전화라는게 조금 부담될 수 는 있지만 앱사용도 편리하고 넘 좋아요.
16,17,20220401,2022,04,01,5,박형주,"김 빠지게 하는 비슷한 어플들이 많은데, 자가격리 때 용이하게 사용했습니다. 디자인이 직관적이고 깔끔하네요. 득템한 기분.."
17,18,20220819,2022,08,19,5,jinyoung kim,처음으로 써봤는데 너무 편리해요 약배달도 30분만에 왔어요
18,19,20220530,2022,05,30,5,챌린지브로[Challenge Bro.],제 주변에 있는 병원사용을 빠르고 편리하게 이용할 수 있어서 좋았습니다.ㅎ 바쁜 직장인이 쓰기에 좋네요 사용 강추합니다.
19,20,20220330,2022,03,30,5,오원식,코로나때문에 엄청 아파서 고생했는데 병원갈 엄두가 안났었습니다. 검색하다가 알게되어 사용했는데 화상으로 진료도 볼 수 있었고 편했습니다!
20,21,20220318,2022,03,18,5,료료,집에서 화상전화로 비대면진료하니 너무 편하고 좋고 약 배달까지 받을 수 있어서 최고였어요. 선택한 약국에 처방된약이없어 제조취소하니 매듭직원분이 전화연락와서 안심시켜주시고 직접 매칭해주시고 너무 편하고 좋았네요.서비스가 잘 관리하고 계신것 같아요. 배송도 진짜빨리 받았어요.나갈 수 없어 막막했는데 너무 감사합니다.
21,22,20220716,2022,07,16,5,조아라,약 배달 서비스 세상 편하네요!! 저같은 귀차니즘에게 딱입니다!
22,23,20220330,2022,03,30,5,쩡길이,병원을 직접가기가 힘들어 비대면진료 처음 써봤는데 앱이 간편하고 너무 편하네요. 진료랑 약 배달도 한번에 되니까 너무 편합니다.
23,24,20220520,2022,05,20,5,tv리우,진짜 간편하고 약도 빠르게 집까지 와요. 간편하게 집에서 진료를 받을수있고 약도 지금은 배달 무료기간이어서 좋았습니다. 영상통화로 진료가 이루어지며 자세하게 봐주셔서 정말 추천합니다.
24,25,20220319,2022,03,19,5,Google 사용자,제가 코로나 걸려서 비대면진료가 절실했는데 덕분에 의사한테 편하게 진료받고 좋았습니다 앞으로도 애용할것 같아요
25,26,20220319,2022,03,19,5,김대희,"평일 출근 때문에 병원 가기가 너무 힘들었는데, 메듭 사용으로 편하게 진료봤습니다!"
26,27,20220512,2022,05,12,5,ALICE K.,코로나로 고생할 때 비대면진료를 통해 빠르고 자세한 상담을 받을 수 있었어요!! 약 배달도 금방 이루어져서 놀랍고 감사했습니다~~
27,28,20220330,2022,03,30,5,가네민,비대면진료 처음 써봤는데 앱도 너무 편하고 진료도 약배달도 되니까 너무 좋네요
28,29,20220111,2022,01,11,5,Min Park,이제 비대면 진료에 약 배달까지 가능하다니!!! 너무 편리하고 좋은 서비스네요. 사용하기도 쉽게 잘 만드신 것 같네요. 강남 뿐만 아니라 다른 지역에도 얼른 확장돼서 많은 분들이 신세계를 경험했으면 합니다.
29,30,20220811,2022,08,11,5,fish Man,"굿!! 비대면 진료 받을 일이 있었는데, 매듭 덕분에 진료 예약하고 비대면 진료받고 처방 받은 약 택배로 무사히 받았네요. 본인이 이용하는 병원 등록하면 사용하기 편하고 좋습니다"
30,31,20220823,2022,08,23,5,이민지,비대면 진료로 잘 활용하였습니다
31,32,20220724,2022,07,24,5,이현아,세상 참 좋아졌네요. 집에서 화상진료보고 약은 한시간도 안되서 집으로 배달왔어요~
32,33,20220106,2022,01,06,5,최우성,바쁜 현대사회에 정말 필요한 서비스라 얼른 지역이 확장되면 좋겠습니다! UI도 심플하고 직관성이 높아 더욱 편리한 것 같습니다~!
33,34,20220107,2022,01,07,5,이지혜,비대면 진료서비스가 활성화되어 너무 좋습니다 :) 타지역도 빠른 오픈 부탁드립니다. 어플도 이용자가 손쉽게 사용할수 있어서 좋네요~
34,35,20220104,2022,01,04,5,윤종진,"자취하면서 병원가기 힘들정도로 아플때가 제일 서러운데, 화상으로 정확한 진료도 받고 약도 편하게 배달받아 서러움이 가시네요 ㅎㅎ 서비스 지역도 빨리 넓어졌으면 좋겠습니다! 지인들에게 추천해주고 싶어요!!"
35,36,20220408,2022,04,08,5,포스트웅스,"코로나걸려서 비대면진료를 봣어야되는데, 주변종종다녔던병원이 있어서 이용햇어요. 약도 배달도해주더라구요..짱편함👍👍👍"
36,37,20220511,2022,05,11,5,SY P,다른앱이랑 다르게 병원과 의사선생님을 직접 선택할수 있었고 약국으로 처방전연계 그리고 배달까지 절말 신속하고 쉽게 할수있어서 좋음!
37,38,20220418,2022,04,18,5,Seungwoo Baik,업무시간에 짬내서 병원가기 어려웠는데 아주 유용한 어플입니다.
38,39,20220623,2022,06,23,5,르또르,직접 가지 않아도 세심하게 봐주셔서 좋았네요
39,40,20220106,2022,01,06,5,jeff j,"바쁜 직장인, 혼자사는 사람들에게 아주 좋은 서비스입니다 ㅎㅎ 간편하게 사용할 수 있어서 나이드신분들도 쉽게 이용하실 수 있을 것 같습니다. 서비스 지역 넓혀주시면 감사하겠습니다 :)"
40,41,20220719,2022,07,19,1,이지영,부산도 가능하게해주세요. 그냥 전지역 다 가능하게해주세요.
41,42,20220302,2022,03,02,5,황태림,원격 진료와 약 배달이 되는게 비대면이 중요한 현재에 너무 잘맞는 것 같아요! 앱도 편하고 직관적이어서 너무 좋습니다!
42,43,20220321,2022,03,21,1,Si Jung Kim,결제 취소가 일주일째 처리되지 않고 있네요.. 담당자랑 두번이나 통화했는데 운영이 체계적이지 않아요.
43,44,20220104,2022,01,04,5,김소연,회사 업무 때문에 아파도 병원 방문이 어려웠는데 손쉽게 예약 및 진료 가능해서 너무 편리해요! 다른 지역까지 빨리 확장되면 좋겠네요
44,45,20220315,2022,03,15,5,소유나,아이 코로나 비대면진료가 다른앱(닥터*우)에서는 계속 취소되어서 너무 막막했는데 이곳에서는 가능해서 아이 약 무사히 받을수있게되었네요♡ 정말 감사합니다!!!
45,46,20220310,2022,03,10,5,James Lee,직장인이라 평소에 병원갈 시간내기가 어려웠는데 마침 원래 다니던곳이 있어서 편하게 진료받고 약도 받앗네요ㅎㅎ 너무 좋습니다~~
46,47,20220310,2022,03,10,5,이종무,업무로 인해 병원을 도통 갈 수 없었는데 간편하게 진료를 받을 수 있어서 좋네요! 추천합니다:)
47,48,20220121,2022,01,21,5,Esther Park,바빠서 병원가야지 가야지 하고 못 가고 있었는데 화상으로 진단받고 약까지 받을 수 있어서 넘 좋네요😍 빨리 지역도 더 확장되고 병원도 더 늘어나면 좋겠어요!!!
48,49,20220106,2022,01,06,5,DW J,직장인들은 평일에 병원가기도 어렵고 회사 근처에 병원이 없으면 휴가를 써야되는데 그런 불편함 없이 화상으로 진단받고 약도 배달받을 수 있어서 좋은것 같아요~ 특히 몸살이나 장염같이 움직이기 힘든 경우에 더 유용한거같아요 얼른 더 넓은 지역과 다양한 병원과 제휴를 맺어서 더 확대되면 좋겠습니다!!
49,50,20220403,2022,04,03,5,철미넙,편리하게 진료받을 수 있어서 좋아요
50,51,20220526,2022,05,26,5,채문석,"아파서 집밖에 나갈 수 없을 때, 아픈데 회사에서 근무중일때, 비대면 화상으로 진료 받고 처방약까지 환자가 있는 곳으로 배달해 주니 정말 이렇게 획기적인 서비스가 어디 또 있을까 합니다. 정말 유용한 서비스임에 틀림없습니다."
51,52,20220502,2022,05,02,5,Suicidal Resistant,"정신과약은 처방이력과 진료내역 파일이 있으면 정신과약도 배달이 가능하면 좋겠어요. 응급시, 답이 없거든요. 약은 다 떨어졌는데 주말이랑 공휴일 겹쳐서 공황장애, 광장공포증으로 쓰러진적이 있는데 이것도 가능하면 좋겠어요."
52,53,20220112,2022,01,12,5,Ji Hun Kim,약처방받으러 매번 방문하기 불편했는데 바로 약처방 받을 수 있어서 너무 편리해요. 집근처도 얼른 서비스 되면 좋겠어요.
53,54,20220201,2022,02,01,1,코코레사,"2000년생인데, 가입하려고 본인인증하면 계속 만14세이상만 가입이 가능하다고 뜨네요.. 앱을 이용하고 싶어도 이용하지를 못하네요..시스템 문제인거 같은데, 해결 부탁드려요."
54,55,20220307,2022,03,07,1,김두희,"닥터지금 사용하다가 이용해 봤는데 사용자 입장이 고려되지 않는 서비스가 많네요. 해당 되지 진료과랑 연결이 되고, 비급여 진료 가격 정보도 없으며, 약 조제는 가격 확인도 없이 결제가 되버립니다. 중요한 부분에서 사용자 의견을 확인도 없이 진행해 버린다면 얼마나 화가 나는지 고려는 하고 만들어졌을까요? 진료 요청을 하는데 불필요한 키, 몸무게는 왜 필수로 입력하는지 알수가 없습니다. 오프라인 병원에 가도 얘기하지 않는 정보인데 여기에서만 받네요. 개선이 많이 필요할 것 같습니다. 제작하시는 분들 대신 제가 사용성 테스트를 해버린 꼴이 됐습니다."
55,56,20220106,2022,01,06,5,youna hyun,병원갈 시간이 없었는데 진짜 편하네요! 약 재고 확인도 되고 처방약을 간단히 받을 수 있어서 너무 좋습니다. 지역이 더 확대되면 좋겠어요~!!
56,57,20220112,2022,01,12,5,최규영,퇴근이 늦어 병원 갈 시간이 없어서 고민이 많았는데 영상통화로 진료도 받고 약 배달도 전화도 필요없이 편하게 처방 받을 수 있어서 좋은거 같아요 진료내용도 정확한거 같구 서울본가에 있는 시간보다 수도권에 있는시간이 많아 수도권에 있는 병원도 서비스가 되었으면 좋겠습니다!
57,58,20220110,2022,01,10,5,김창길,평일에 회사에서 병원갈 짬내기 힘든데... 너무 좋은 서비스 같아요. 다른 지역에도 확장이 빨리 됬음 좋겠네요
58,59,20220210,2022,02,10,5,주튜브,처음에는 병원 종류가 적었지만 지금은 늘어나는거 같아 선택지가 많네요 병원가기 귀찮을때 편리해서 매우 조아요
59,60,20220104,2022,01,04,5,H. Blue,와 진짜 기다리던 서비스네요..ㅠㅠㅠ 근데 회사만 서비스 지역에 포함되고 사는 곳은 서비스가 안 돼서 얼른 지역 확장해주셨으면 좋겠어요!!
60,61,20220302,2022,03,02,5,박숭 웅,화상으로 진료보니 믿음이가네요. 약배달도 정말빠르고 라이더분들도 친절하셨어요. 주변에 소문낼게요!!
61,62,20220224,2022,02,24,5,김옥희,"아파서 병원까지 가기 힘들었는데, 이거 때문에 정말 편하게 진료 받았습니다. 약도 정말 금방 와서 너무 좋았어요. 많이 추천할께요~"
62,63,20220105,2022,01,05,5,Dowan Suh,딱 필요한 기능들만 직관적인 UI로 제공되어 너무 좋네요
63,64,20220105,2022,01,05,5,신현욱,너무 좋은어플입니다! 다른지역으로도 빠르게 확장서비스되면 좋을것같아요!!
64,65,20220117,2022,01,17,5,박정환,깔끔하고 편하네요. 얼른 기타 지역도 오픈하면 좋겠습니다.
65,66,20220105,2022,01,05,5,Eun Kim,앱 UI도 깔끔하고 좋네여~~ 더 많은 지역 오픈하길 기대하겠습니당!!
66,67,20220811,2022,08,11,5,sung bae kim,아주 만족합니다.
67,68,20220112,2022,01,12,5,김명철,바쁜 직장인들에게 너무나 편리한거 같습니다. 병원가기 바쁠때 참 좋은거 같습니다!
68,69,20220617,2022,06,17,4,남자김장곤,당뇨와 뇌병변으로 인슐린 투약으로 어떤때는 온몸이 마비가옵니다
69,70,20220627,2022,06,27,1,김용환,의사선택지가 별로없음
70,71,20220324,2022,03,24,5,조효주,메듭 가능한 주변 병원이 많이 없어서 아쉽긴 하지만 정말정말 친절한 고객센터 대응으로 진료 잘 받고 약도 처방받았어요 주변 사람에게 적극 홍보하고 다닙니다
71,72,20220317,2022,03,17,5,최광석,크.. 너무 친절하고 편리했어요ㅎ
72,73,20220408,2022,04,08,5,안태상,비대면진료 비슷한거 몇개써봤는데 이게 제일 낫네요~
73,74,20220319,2022,03,19,5,Yunjeong Kim,"어플에 리뷰 달기는 처음이네요~ 진료해주시는 의사선생님은 말할것도 없이 매듭 상담해주시는 분 진짜 너무 친절하세요~ 병원취소,약국취소 되었는데 세심하게 챙겨주시니 정말 감동이네요~^^"
74,75,20220318,2022,03,18,5,Soojin Lim,어머니가 아파서 외출을 못하시는 상황에서 근처 다니던 병원 선생님께 진료받고 약까지 받아서 너무 좋았습니다.
75,76,20220106,2022,01,06,5,차정호,이런 서비스가 얼른 많은지역으로 확장되면 좋겠습니다! 잘쓸게요^-^
76,77,20211223,2021,12,23,5,김태근,병원가기 귀찮았는데 정말 편리하네요! 다른 지역도 얼른 서비스해주세요~ㅎㅎ
77,78,20220107,2022,01,07,5,김김영제,어플이 직관적이고 사용이 편하네요. 앞으로 기대가 됩니다!
78,79,20220108,2022,01,08,5,장지혜,"앱이 편리해서 좋아요!!! 빨리 다른 지역으로도 확장됐으면 좋겠어요 :"")"
79,80,20220104,2022,01,04,5,Myunghee Park,집에 거동이 불편하신 할머니 계신데 모바일로 쉽게 진료를 볼 수 있어 너무 좋네요.^^
80,81,20211218,2021,12,18,5,김범현,감기기운때문에 처음 이용해봤는데 되게 편리했습니다
81,82,20220311,2022,03,11,5,jeonga kim,메듭이라는 어플 진짜 좋아요 우리나라가 이렇게 머리가 좋은지 와~~~ 현 정부에게 감사해야되나요? ㅎㅎ 신속하고 친절두 하시고 정확하게 안내 잘받았습니다 감사합니다*^^*
82,83,20220412,2022,04,12,5,Sukin Kwon,너무 유용하게 잘 쓰고 있어요 감사
83,84,20220112,2022,01,12,5,YNWA윤퐈,워낙 일도 바쁘고 요즘같은 시대에 꼭필요한 서비스입니다. 최고 ~
84,85,20220104,2022,01,04,5,ju seon lee,약배달도 빨리오고 바쁜 와중에도 진료 받을 수 있어서 좋아요 !!
85,86,20220113,2022,01,13,5,문지현,홍보하는거보고 한 번 다운받아 봣는데 좋네요.
86,87,20220111,2022,01,11,5,전숙정,친절하게 안내가 잘 되어있네요 추천합니다
87,88,20220106,2022,01,06,5,seung jin jang,바쁜 현대인에게 꼭 필요한 의료서비스인것 같습니다. 잘 사용할게요.
88,89,20220106,2022,01,06,5,Jh Lee,약처방을 이렇게받는 시대가 오다니 너무 편하고 좋네요!!!
89,90,20220104,2022,01,04,5,재일투어,너무 유용한 어플입니다 요즘같은 시국엔 딱 좋네요!!
90,91,20220104,2022,01,04,5,Jong Hyun Bae,앱을 설치해보았는데 하루빨리 다른 지역에서도 사용할 수 있었으면 좋겠네요!
91,92,20211213,2021,12,13,5,K Jaikaid,앱이 너무 깔끔하고 편해보여요! 얼른 사용해보고 싶어요~
92,93,20220417,2022,04,17,5,이규채,이거 은근 진국이네요~~~ 코로나때 원래가던 병원 바로 연결타니꺼 배민만큼 유룡하게씀 ㅇㅇㅇ
93,94,20220106,2022,01,06,5,김대현,이렇게 좋고 편한 어플 만들어주셔서 감사합니다.
94,95,20220528,2022,05,28,5,한샘,"3월달에 코로나 걸렸을때도,오늘도 애들 데리고 나갈수없는 상황이라 난감했는데 덕분에 비대면 진료 잘 봤습니다. 접수하고 30분도 채 안되어 의사 선생님께 전화가 걸려오고 약배달도 한시간이 안걸리니 애엄마인 제게는 정말이지 황금같은 앱 이네요. 지금 약배달비 무료 행사중이라 배달비도 부담 없어서 좋아요"
95,96,20220602,2022,06,02,5,윤덕은,회사에서 진료 받으니까 너무 편하네요!
96,97,20220623,2022,06,23,5,킴깔깔,아 병원 갈 시간이 없어서 회사에 구석에서 짬 내서 어플 이용했는데 약도 금방 잘 받았습니다. 화상이라 좀 어색했는데 선생님이 친절히 진료 받아주셨네요-! 종종 이용할거 같아요 ㅋㅋㅋ
97,98,20220111,2022,01,11,5,크리미,시간을 아낄 수 있을 거 같아서 너무 좋은 것 같아요 요즘에 병원 약국 어딜가나 사람도 많은데 아픈 사람들 많은 곳에서 대기 하다보면 더 아파지는거 같아요. 요즘 같은 시대에 딱 맞는 서비스!! 너무 좋아요 ^^
98,99,20220314,2022,03,14,5,sang do Han,빨리 지역 확장 됐으면 좋겠네요
99,100,20220120,2022,01,20,5,num num Donut,평일에 시간이 안나서 병원에 못갔는데 이런 서비스가 생겨서 넘 좋아요! 주기적으로 처방받는 약 받을때 편리할 것 같아요~ 집 근처 병원도 얼른 서비스 해줬으면 좋겠습니당
100,101,20220107,2022,01,07,5,귤,직장인들 병원 가기 쉽지 않은데 진심 감사한 어플
101,102,20220313,2022,03,13,3,너궃,저는 이거를 어떻게 사용하는지를 모르겠네요 병원이없다 나와서요 . 삭제합니다~
102,103,20220105,2022,01,05,5,Jin Seung Koo,회사다니면서 병원가려면 주말에 이용해야되는데 앱덕분에 생활이 편해졌습니다.
103,104,20220105,2022,01,05,5,sj park,빨리지역이 확대되길~
104,105,20220105,2022,01,05,5,곽기욱,"화상통화로 진료를 받으니까 신뢰가 가게 진단을 받는 것 같고, 다른 앱들과는 다르게 약재고 전화확인없이 바로 처방을 받는점이 넘넘좋네요"
105,106,20220110,2022,01,10,5,chai j,이용하기 편리하네요
106,107,20220302,2022,03,02,5,GILSUN PAK,코로나검사결과 기다리면서 인후통이너무 심해 메듭으로 진료받았어요. 정말 인생앱입니다! 진료부터 약수령까지 2시간정도 안에 다 마쳤습니다. 넘 감사합니다 !! 복받으실거에요
107,108,20220104,2022,01,04,5,강덕일,다른 앱들과는 다르게 약 재고 확인 전화 필요 없이 바로 처방 약을 받을 수 있어서 너무좋아요
108,109,20220511,2022,05,11,5,김정은,약배달까지 한번에 코로나시국에 딱ㅇ샂는즛
109,110,20220302,2022,03,02,5,정상순,"만성적인 여성질환때문에 관리차원에서 자주 부인과진료를 받아야하는데 검사는 병원에서, 결과는 메듭 으로 전달받고 약배달도 받았네요~ 넘편하고 친절한서비스였어요"
110,111,20220108,2022,01,08,5,Jungrak Choi,실제로 이런게 정말로 필요했는데 꿀앱입니다!! 추천
111,112,20220105,2022,01,05,5,hyunguk Choi,상용화되어 전국서비스가 되길 기대합니다!
112,113,20220113,2022,01,13,5,Yoo Taekwon,회사에서 잠깐 진료 받았는데 의사님도 친절하시고 배달도 빨랐어요. 강추
113,114,20220530,2022,05,30,5,주디츄릅,진료부터 처방약까지 원패스로 좋아요^~
114,115,20220131,2022,01,31,3,한소월,올해 17세고 만나이 15세인데 왜 가입이 안될까요ㅠ..만14세부터 가입할수 있다고 뜨네용ㅠ머지..
115,116,20220619,2022,06,19,1,Rachel Kim,앱이 열리지않아요
116,117,20220105,2022,01,05,5,강경윤,악!약배달이 된다니 너무 좋은 세상이네요!!!
117,118,20220208,2022,02,08,1,P Yoon,정말 쓰레기앱. 새로깔아도 자꾸 업대이트 하라고....
118,119,20220110,2022,01,10,5,오호라,와 세상좋아졌다
119,120,20220317,2022,03,17,5,굿으뜸운동,강남에서 굿굿!!!
120,121,20220107,2022,01,07,5,김우주,"대한민국 경제의 중심 강남에 첫 런칭한 메듭, 정치의 중심 여의도에도 서비스 개시해주세요"
121,122,20220105,2022,01,05,5,최우석,기대가 됩니다 번창하세요
122,123,20220807,2022,08,07,5,조성찬,좋아요
123,124,20220630,2022,06,30,5,김효권,굿
124,125,20220401,2022,04,01,5,윤원식,최고입니다
